Pfad;Name;Dateityp;BreiteHoehe;Seitenverhaeltnis;Alpha;GroesseBytes;SHA256;Kategorie;State;Zielkomponente;Duplikatgruppe;InV2Verwendet;SpaeterNutzbar
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Close_active.png;Close_active.png;.png;100x100;1.000000;JA;3099;F7398B1FBBD9ED6856A2D524BCDB3C02122295FF2C44E3691FA449266077EB3E;BUTTON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Close_disabled.png;Close_disabled.png;.png;100x100;1.000000;JA;1395;72078F2CD17483DE0647DE44C3FDAB84E65AA1AA45BACE00E7F0BD8E59FE174A;BUTTON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Close_hover.png;Close_hover.png;.png;100x100;1.000000;JA;2903;51B8BA599C6B964EDD296F77AA9F8755E61D7D1B8ED6FCEA58AE1A28B53A0C72;BUTTON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Close_normal.png;Close_normal.png;.png;100x100;1.000000;JA;1328;04F238B4D432D42AC7ADE9FE5E5A83258688AA21B5D59EA032F4F96C2284C531;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Close_warning.png;Close_warning.png;.png;100x100;1.000000;JA;3290;0403AE4D14E562A7A991701EF74288C2CDE7BBBDC82A29A3450853979FCA07CF;BUTTON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Down_active.paa;Down_active.paa;.paa;;;NEIN;3911;3FAE9F8473F0848805DAA23BDFEEAD6F386EAC8D1703CAF5C1B364B2E6EF7D4B;BUTTON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Down_active.png;Down_active.png;.png;100x100;1.000000;JA;2983;578555618DD942F49DBEB7813EEEEBD5A4D63FFEFF11CA4BF87EFA7738FC9EE2;BUTTON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Down_disabled.png;Down_disabled.png;.png;100x100;1.000000;JA;1292;3233D7FB74025437483983C2FFCC515259D7DDEE6A0BF6AEDA12F3591146CBBE;BUTTON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Down_hover.png;Down_hover.png;.png;100x100;1.000000;JA;2789;620F3CACE589E0AB7B5403A469437C08C958E2DF76CA94DA411CED3666F15E5D;BUTTON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Down_normal.png;Down_normal.png;.png;100x100;1.000000;JA;1287;8679C975263962E5B876D130E9DC07CDEEA4AEA9A2086422E37324D1966CF1AB;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Down_warning.png;Down_warning.png;.png;100x100;1.000000;JA;3159;2289CD4398B7D2333C3FB8CD1D80CD087EE738999C759484D43AF39676E155B3;BUTTON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Left_active.paa;Left_active.paa;.paa;;;NEIN;3989;A4951054CC2EAB344CC2C16F643E67F420D08B303DA3928C5AA5D97A430B3AF4;BUTTON;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Left_active.png;Left_active.png;.png;100x100;1.000000;JA;2998;8B4CECC8F566B7D17142E6A592F9921D1FD554CB375E0BEA6BF6CDADE7DC3E11;BUTTON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Left_disabled.png;Left_disabled.png;.png;100x100;1.000000;JA;1240;FA502B2B5A3D267574D3CBB2F8A978A575926E96EC3725B3948808A152ED9D78;BUTTON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Left_hover.png;Left_hover.png;.png;100x100;1.000000;JA;2842;C3DC8579D7DF8A8FE922DB30D92DC46A0B8DDADB8F1A91E3F36BE71E6E16AB06;BUTTON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Left_normal.png;Left_normal.png;.png;100x100;1.000000;JA;1308;EC191FC234998A19A20FC9C471900717EC5E66AD8A7B04B9A6AE4778862D342F;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Left_warning.png;Left_warning.png;.png;100x100;1.000000;JA;3190;246D4033BF29ABA12A853AA4E284A0C636DDF8BE333F38C9F7C18C8E7C707D76;BUTTON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Right_active.png;Right_active.png;.png;100x100;1.000000;JA;3018;C7B7A77523E982AEB76D0C446B43202C3D358D7D65015C9AFF2AAD09371CAD74;BUTTON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Right_disabled.png;Right_disabled.png;.png;100x100;1.000000;JA;1369;8C702A284FEEEFA2F176BB0577F91D6DBDF106888D47A03B72DC949850D2465E;BUTTON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Right_hover.png;Right_hover.png;.png;100x100;1.000000;JA;2853;6924D06063DB6C399258B6D3D184FDAE1CA6C297BD8FB1A9BD4A9C33D34C6953;BUTTON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Right_normal.png;Right_normal.png;.png;100x100;1.000000;JA;1218;B6A67133AA240DB3BA590C75ED25E55AFE2540A7565B82A31F423F564A12ACC8;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Right_warning.png;Right_warning.png;.png;100x100;1.000000;JA;3177;0FF83D28815CB2829F4E071C30FEDC1C2C2E6732E4A72E5907FE5B81254FC664;BUTTON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Up_active.png;Up_active.png;.png;100x100;1.000000;JA;2971;A48786274DD35E0931C01BA3EE1AABE06E187B9BE08C56773EC896EF702A7654;BUTTON;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Up_disabled.png;Up_disabled.png;.png;100x100;1.000000;JA;1265;A24C34AE1E69C09DA2ADEDDD1858EC142EE7299C0864FBE651F5933E5BFF7957;BUTTON;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Up_hover.png;Up_hover.png;.png;100x100;1.000000;JA;2789;C4DE9C352E2493837D00BCE4622A3F128248D4372A5B3BFD30932A065847EDC1;BUTTON;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Up_normal.png;Up_normal.png;.png;100x100;1.000000;JA;1195;826313A9B8739C00FDBAED8FFBA4304CA87F208E372D0BD6C5E74D9859118FD7;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Arrows\Up_warning.png;Up_warning.png;.png;100x100;1.000000;JA;3097;6058E3A8AFA4913197DD0F3E7B51D34E79864917A4898B0B3CCAD9995A5CD14E;BUTTON;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\disabled_off.png;disabled_off.png;.png;96x96;1.000000;JA;451;7E4758D8A0FEC6DB5F89B603E78B39CCEA0FECC2ACB4172434E743B65874ACF3;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\disabled_on.png;disabled_on.png;.png;96x96;1.000000;JA;710;058E60F08BF7CC27E20A79F4C3F302AC261BBD747923A4750D44F086C01D2EE6;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\hover_off.png;hover_off.png;.png;96x96;1.000000;JA;452;02532E34C1883C8593FF2658D6EACCC6EDAC046C19FE864C67B1A1C33E96F550;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\hover_on.png;hover_on.png;.png;96x96;1.000000;JA;709;4A8DE4AA70307051BC0FFF1A541A022D430FD13647499C31E6B8B73FD22FDC95;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\locked_off.png;locked_off.png;.png;96x96;1.000000;JA;456;0BED507C93F1EC9E20E3DFD58808CE5978D6A06D1D50894F1705FA4F93C8E61D;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\locked_on.png;locked_on.png;.png;96x96;1.000000;JA;711;8B1EF1AF435CD81CAE3DDE7DE214078BEB94A9C0330C12D97FC1EA3A6B0D6533;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\off.png;off.png;.png;96x96;1.000000;JA;454;BDED652FC6AA09EA4C9BCE8F7CA2A52C4573C9DDAC4FC79A97CBC470C1D9CF6C;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\on.png;on.png;.png;96x96;1.000000;JA;712;CE37E32E311D837E6CC47C6FC8D3393FE86D931D5E3AE82C544E63EA67EE8223;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\warning_off.png;warning_off.png;.png;96x96;1.000000;JA;453;10A3953FC84F123DF9747717A38BC58DDA2EE24D0DA8676B45334A43EFDDEFCA;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\Checkboxes\warning_on.png;warning_on.png;.png;96x96;1.000000;JA;710;0A5E8340C468F77C8CAC7097D3B971380D410B8CCBF41171D70E6CD70D2FC736;BUTTON;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_active.paa;music_active.paa;.paa;;;NEIN;22016;66AA5CD4DE322009E06A7990D680FD810C9C7E886F5EF2A2341234833CA661B8;MUSIC_PLAYER;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_active.png;music_active.png;.png;128x128;1.000000;JA;5019;D2BB073A38F27BCF05DC481DD846E4ED30831D8F251F8229A203FFE7B492FD52;MUSIC_PLAYER;ACTIVE;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_disabled.paa;music_disabled.paa;.paa;;;NEIN;22016;13DB4F2C3FCACF1D4ABBF5D3506B0DE640A15BEF1F2F5A55B5768D2A541EE430;MUSIC_PLAYER;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_disabled.png;music_disabled.png;.png;128x128;1.000000;JA;1502;E27DBAE448CD0EBD5CA5DAC9430A578FB4D932FC15F5A96BF7AC3B1574811585;MUSIC_PLAYER;DISABLED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_hover.paa;music_hover.paa;.paa;;;NEIN;22016;2DAC40602797AF4EF9FF848D8CC7F32BA82B490D4E4C48DC357F7954C9996A1E;MUSIC_PLAYER;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_hover.png;music_hover.png;.png;128x128;1.000000;JA;4793;5E787B8CDA49803B71D99ED4650FBF04D96014DF0C4288342B1674798C879A91;MUSIC_PLAYER;HOVER;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_normal.paa;music_normal.paa;.paa;;;NEIN;22016;704864A268A5D8595F4044C42D05CBD2C840718ECCE7EEDFEEB00656A50E9898;MUSIC_PLAYER;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_normal.png;music_normal.png;.png;128x128;1.000000;JA;1513;1D12D1EF5736103271D67DED0CF821A63C79EC80C1CE3A65B78700F1B8409450;MUSIC_PLAYER;NORMAL;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_pressed.paa;music_pressed.paa;.paa;;;NEIN;22016;20C15C2877A6056A0F632B98FD350EB86724E9BC54DD7DCBE99CA7FA0190C56B;MUSIC_PLAYER;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_pressed.png;music_pressed.png;.png;128x128;1.000000;JA;4945;B7A9D36C33FF67A347F53D19B5E7579002CA781D8A39B14B47BAE2335F30C017;MUSIC_PLAYER;PRESSED;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_warning.paa;music_warning.paa;.paa;;;NEIN;22016;075C09144EECA566F0BD0DC3EA40DF8C8AA8FFFF7E6A665CC64BC55563DFB8DD;MUSIC_PLAYER;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\music_warning.png;music_warning.png;.png;128x128;1.000000;JA;5430;1E509010A89DE49C236F2D1014A053CC04F6C2A40C4847F4498836A0F3A4A612;MUSIC_PLAYER;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_active.paa;next_active.paa;.paa;;;NEIN;22016;7C468E4C32F1CEADBA58BF70FA25CD4B845F972222EA2398AAEB91F523041FDF;MUSIC_PLAYER;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_active.png;next_active.png;.png;128x128;1.000000;JA;5046;89E199D9C411B212EF2A841F163BE23593C753B2EE500A84D1E99D35FE24AACF;MUSIC_PLAYER;ACTIVE;music/next_active.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_disabled.paa;next_disabled.paa;.paa;;;NEIN;22016;4FFEBFB32EA06927D0A8A5347D7776B2E908BFA40B062A0811FE96DBE54AEBF6;MUSIC_PLAYER;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_disabled.png;next_disabled.png;.png;128x128;1.000000;JA;1544;A60232E854B57206C90D59B094712A8E811803834E9ADE6F10147DCED8312B33;MUSIC_PLAYER;DISABLED;music/next_disabled.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_hover.paa;next_hover.paa;.paa;;;NEIN;22016;69B74D7FA25A8FE990F75F86F979BB020A65C9BE3DEFC0BDB9769223C8BA3620;MUSIC_PLAYER;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_hover.png;next_hover.png;.png;128x128;1.000000;JA;4782;963A6CEC039CE221D9D638B31D0E0A23BDF6CC8A1EF249FEDB000A604BE50AD4;MUSIC_PLAYER;HOVER;music/next_hover.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_normal.paa;next_normal.paa;.paa;;;NEIN;22016;789A567D09787CDD574C3B25EB223BB22A13DE7B0EA12ABE74AA3518DD0BC7EE;MUSIC_PLAYER;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_normal.png;next_normal.png;.png;128x128;1.000000;JA;1503;2829E9AA84AC8CDB8907097F90123310F72CB3D19257C01A562F318290FECCB1;MUSIC_PLAYER;NORMAL;music/next_normal.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_pressed.paa;next_pressed.paa;.paa;;;NEIN;22016;B3F5C6E6D56D9C0A9F54E612A4DB8530627983714E7D69387ED052573D3B789E;MUSIC_PLAYER;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_pressed.png;next_pressed.png;.png;128x128;1.000000;JA;5104;1E673B49F11D1F870EA9EFAAA16F9071D31BA9D25C687364C84E49ECAB3441A0;MUSIC_PLAYER;PRESSED;music/next_pressed.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_warning.paa;next_warning.paa;.paa;;;NEIN;22016;206818563DE11AB67BE76659DD3C791AAF6058C5D052BD927DEBE7CDC4EACA5C;MUSIC_PLAYER;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\next_warning.png;next_warning.png;.png;128x128;1.000000;JA;5390;E9830C02AAA6309BD8273C973C896EEC743D565D00FC85350EC112739DCE7C18;MUSIC_PLAYER;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_active.paa;pause_active.paa;.paa;;;NEIN;22016;C70805C49B99E79FC74C14A3F38DD49547EA97D4075889F5A6CED14F89B17655;MUSIC_PLAYER;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_active.png;pause_active.png;.png;128x128;1.000000;JA;4744;0435423C0A1AD205180A997887EE9BF8FA816076E81701A9E0F0D0D0B694649B;MUSIC_PLAYER;ACTIVE;music/pause_active.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_disabled.paa;pause_disabled.paa;.paa;;;NEIN;22016;B32FA95F1FEE04E3A45941076694AD499D67F18FA407EB67F9F58A18CFE5A0DE;MUSIC_PLAYER;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_disabled.png;pause_disabled.png;.png;128x128;1.000000;JA;1312;5221D03969F258642BF4E718F0DBF0E56D447D6EF32C6FEF5B454552FD808A2C;MUSIC_PLAYER;DISABLED;music/pause_disabled.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_hover.paa;pause_hover.paa;.paa;;;NEIN;22016;A883F3FFFB94C9B63EE48180DCE9D8B627791BCDD160352EF9D845D69FF4844A;MUSIC_PLAYER;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_hover.png;pause_hover.png;.png;128x128;1.000000;JA;4606;002C230E40A96C5B143E4272E9503DC2AD2785DE013DCBA14FCE6F664659A71F;MUSIC_PLAYER;HOVER;music/pause_hover.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_normal.paa;pause_normal.paa;.paa;;;NEIN;22016;847FE3FEEB9941B8B78D8D60965A658C6459398716888BA14FA84ABF493B657E;MUSIC_PLAYER;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_normal.png;pause_normal.png;.png;128x128;1.000000;JA;1310;7DED7FE4D7AACFB54D58CCEFB5CFCE3FF3FCD6457AA1B1221F8D80AFB7B5E043;MUSIC_PLAYER;NORMAL;music/pause_normal.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_pressed.paa;pause_pressed.paa;.paa;;;NEIN;22016;92C91810CD5C0CC65B2CB3A220D41D5D716A066AAF2106E9BFE7C8CEAC3CD7DA;MUSIC_PLAYER;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_pressed.png;pause_pressed.png;.png;128x128;1.000000;JA;4761;B64D198151ECE3D1F3DF3B224D1EDFB574D9269E392A78E6EF6166551DBC5C24;MUSIC_PLAYER;PRESSED;music/pause_pressed.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_warning.paa;pause_warning.paa;.paa;;;NEIN;22016;C53E9FAB0F2696ECEBFF9D89EFE9EF8CAF29519B3F267973B21AAEDAF4712A1B;MUSIC_PLAYER;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\pause_warning.png;pause_warning.png;.png;128x128;1.000000;JA;5098;396A1F5C6E1011A383896EF667B985680B026AD67A851544A25BF02C8D40A570;MUSIC_PLAYER;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_active.paa;play_active.paa;.paa;;;NEIN;22016;E9553A4CFBC12D4962DBBC1BF56B78E03C536A1E672C2D067502693A90646BD1;MUSIC_PLAYER;ACTIVE;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_active.png;play_active.png;.png;128x128;1.000000;JA;4975;22378530C15A02878E54577F1489ABC63837A4788DBE15A03EE869C9D2755AFC;MUSIC_PLAYER;ACTIVE;music/play_active.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_disabled.paa;play_disabled.paa;.paa;;;NEIN;22016;8A494FE06885FFF9C0D6057F6496380C4F843974DD525C877763585E65C2122E;MUSIC_PLAYER;DISABLED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_disabled.png;play_disabled.png;.png;128x128;1.000000;JA;1537;891B230507A5006468F3899EB1582A11011D4326A39D31178860CA5AE30627A4;MUSIC_PLAYER;DISABLED;music/play_disabled.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_hover.paa;play_hover.paa;.paa;;;NEIN;22016;FB80D653278CD0BEE191CC6AD36A9B0F65D83C6D18F87610694DF85E5D97848B;MUSIC_PLAYER;HOVER;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_hover.png;play_hover.png;.png;128x128;1.000000;JA;4746;38FC6A4A9D8B93B31C79E0219AC339A6F083884040FAD078FB5E39EF7797BA4C;MUSIC_PLAYER;HOVER;music/play_hover.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_normal.paa;play_normal.paa;.paa;;;NEIN;22016;89B76584AE9A05757AD22330C1D362B68C866A561B211031DB5E4C3C3ECF69D2;MUSIC_PLAYER;NORMAL;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_normal.png;play_normal.png;.png;128x128;1.000000;JA;1561;53D8A6600DD3366EB9D2D8A3017DBFDFBB33E964C0456968F5B3D429ABFFD9A9;MUSIC_PLAYER;NORMAL;music/play_normal.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_pressed.paa;play_pressed.paa;.paa;;;NEIN;22016;1423C1213A72F02D9334FFD931BE2F1B2D869C0ED603584EBB9234C5E5AC458C;MUSIC_PLAYER;PRESSED;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_pressed.png;play_pressed.png;.png;128x128;1.000000;JA;5000;2C6B34984FB82AF02704222FA37234D16DED249F62CB57268A896762B6802DB2;MUSIC_PLAYER;PRESSED;music/play_pressed.paa;;JA;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_warning.paa;play_warning.paa;.paa;;;NEIN;22016;ED9B9B7B62A8A6B890E514D9D69AF8F3D721597BE1EE4D367570AD71E1964867;MUSIC_PLAYER;WARNING;UI-State-Reserve;;NEIN;NEIN
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\play_warning.png;play_warning.png;.png;128x128;1.000000;JA;5365;8AF4D51BB64947A3ECC3F4C9ED5DA9AC0B7C9A9F217924E2B8727091EC3E9BD0;MUSIC_PLAYER;WARNING;UI-State-Reserve;;NEIN;JA
C:\Users\patsl\Downloads\DeutschZ_UI_Production_Kit\08_CONTROLS\MusicPlayer\prev_active.paa;prev_active.paa;.paa;;;NEIN;22016;1DBB2C746B3FCAFF4E408024B8873ED95E2D254175C9BB3E83F755A6385AEC52;MUSIC_PLAYER;ACTIVE;UI-State-Reserve;;NEIN;NEIN
